"date","sport","family","small","ice","guid"
"2023-12-07 08:45:00","72","0","20","0","0a642924-c4d1-40d2-9a00-5bdfb25e326f"
"2023-10-01 19:15:00","130","112","35","0","0a65ac6e-31cc-42f9-8d7d-7f4fe65a9022"
"2023-11-19 04:15:00","0","0","0","0","0a683a21-5915-47b9-a7b3-a67ebca18a98"
"2023-10-21 03:30:00","0","0","0","2","0a69931d-ade4-4071-8902-94d2a76f9547"
"2023-06-30 15:00:00","54","0","16","0","0a6e9178-7c9a-4744-9741-176a0990f0f4"
"2023-07-04 19:00:00","0","145","0","0","0a786806-19df-4a13-82c6-96f7818b485d"
"2023-06-29 19:30:00","113","0","29","0","0a7f1c22-5328-4698-b523-3b172f0fba54"
"2023-03-18 17:15:00","85","73","13","23","0a830552-16a2-40fe-830c-87d3d7690535"
"2023-08-19 08:15:00","0","72","0","0","0a86f79a-f1ab-4587-9fca-953c92aa656b"
"2023-06-07 18:45:00","60","125","20","0","0a8c0324-286c-4dad-8dfe-a918552256c5"
"2023-08-01 17:45:00","0","133","0","0","0a8d8941-f138-4ab4-b284-64098a394a42"
"2023-10-04 02:45:00","0","0","0","0","0a92a6aa-1101-4644-976e-46aaed1169c0"
"2023-12-17 07:15:00","49","43","20","0","0a9732bc-af4e-4e5f-a30d-e6c46ce9dd2e"
"2023-04-18 20:15:00","98","121","37","0","0a979f28-f563-4502-ba81-e62e39ce2651"
"2023-10-16 13:30:00","57","86","7","0","0a98409b-2136-45a8-b27a-31585a2335b9"
"2023-08-22 07:30:00","0","46","0","0","0a9b4661-9f6e-4fec-9347-3d58788c8b9d"
"2023-10-06 06:30:00","41","27","1","0","0a9b6dfa-6ee7-4195-aa26-c0c28fc3fb52"
"2023-03-29 13:30:00","57","36","24","0","0a9fe765-376a-4ca7-a1ed-dc6efd7a853e"
"2023-11-11 17:00:00","0","151","0","14","0aa38385-3a1f-45be-87f0-0cc16bb56e1f"
"2023-07-06 20:15:00","0","150","0","0","0aa56727-c53c-4f94-8384-20c409e52824"
"2023-10-07 18:30:00","90","114","20","125","0aadcdbb-498b-42ce-a75c-3f35dfe4a35c"
"2023-11-26 19:45:00","119","87","16","104","0ab1b918-3211-4d88-9159-faacff20eeda"
"2023-09-24 19:00:00","103","113","17","0","0ab6289b-b511-4f93-87e3-5f5d01173c62"
"2023-03-31 13:45:00","62","71","7","0","0ab83f2b-777c-4964-b81d-0108bff93e28"
"2023-03-30 09:00:00","37","39","21","0","0abc4b21-8c35-4993-ba82-2385534b4d4f"
"2023-08-05 18:30:00","0","132","0","0","0abc75c9-afab-41a1-9002-c14d1e32822c"
"2023-11-07 06:30:00","21","32","9","0","0ac066df-081a-4f12-a871-fa9ccc8710fd"
"2023-09-22 21:45:00","3","0","4","0","0ac49cec-865a-4600-af50-2c345376b2ff"
"2023-05-25 10:30:00","42","74","3","0","0ac6b67f-f60b-41ef-9c7a-9ce97738c0c4"
"2023-11-17 08:45:00","52","44","22","0","0ac8769c-afe0-44bd-b6dc-e02f95c1a531"
"2023-05-11 06:30:00","0","27","7","0","0ad0dafb-a889-4ea8-9a4b-804911335435"
"2023-07-19 20:45:00","0","134","0","0","0ad1d43a-229a-4d36-8130-b56d58399570"
"2023-03-23 11:15:00","73","80","25","0","0ad27b48-08f2-45d9-acb2-27230d767c41"
"2023-07-24 16:00:00","0","104","0","0","0ad64aba-84b6-463d-9b7f-eaa19cead7a2"
"2023-12-08 20:00:00","121","110","22","0","0ad9a347-3c00-4be3-87fd-6e4a0395a9db"
"2023-10-02 11:15:00","55","72","23","0","0ae0c96d-0ee2-41fa-8f65-2870e14e5f26"
"2023-06-09 07:15:00","21","34","3","0","0ae4e006-1f6d-4d54-88d9-9f2a6693e74a"
"2023-09-24 11:00:00","81","141","20","0","0ae5b46b-6a4b-4460-91c9-c1d42fd5be01"
"2023-06-04 14:00:00","64","79","21","0","0ae8a699-5a87-43dc-88a6-df8df2ebbb17"
"2023-03-10 10:00:00","64","20","24","0","0aea49f2-1f21-4dc2-9568-fef6570cbf2b"
"2023-06-09 12:15:00","49","126","6","0","0aea6fe8-bc9a-471f-8799-8715c543d740"
"2023-12-07 02:45:00","0","0","0","0","0aefb0b1-69ee-427b-b8ed-2d8a948e0861"
"2023-09-28 06:45:00","0","38","12","0","0af1337c-c176-4834-8e2f-0eb019824045"
"2023-06-09 16:45:00","57","114","6","0","0af2894c-b4cf-4ad2-9b4c-91fbb34793e4"
"2023-05-16 09:00:00","47","60","20","0","0af52118-8a82-4dee-a720-26fdfacca714"
"2023-08-12 08:00:00","0","66","0","0","0af722ae-4d89-408e-b97d-b57e15c5cb1a"
"2023-06-14 17:15:00","65","136","18","0","0af900d7-ce01-4c18-832e-fd549dc8af33"
"2023-07-26 20:30:00","0","133","0","0","0afe97e3-dc8a-4af1-84ad-c7a7fc761bda"
"2023-11-30 22:00:00","0","0","0","0","0b037503-a444-482f-9251-5584c7b2584b"
"2023-08-23 19:15:00","0","121","0","0","0b03a7a0-1758-4054-9436-e9b65efb6c1a"
"2023-07-05 18:15:00","0","149","0","0","0b06d322-581f-4f4a-97d3-3c442b2772c5"
"2023-04-21 15:00:00","41","80","21","0","0b0ad7e1-6106-4184-a983-fd33f3c233f9"
"2023-12-05 17:30:00","93","129","23","135","0b0ea95b-fb73-4d3a-ad80-de1b03062538"
"2023-09-22 14:00:00","44","88","15","0","0b122a0b-6127-4903-8590-1d4e2ba27770"
"2023-04-29 06:45:00","31","43","7","0","0b1af2ba-8548-4a27-a643-435e7d518f52"
"2023-10-09 21:00:00","88","66","20","0","0b1c1294-ffac-43ad-ac88-b6844c56d267"
"2023-11-03 12:45:00","62","70","14","19","0b2595d7-e475-4478-bc84-07ce0162fe0b"
"2023-03-27 19:15:00","93","148","16","57","0b2b7dc1-4fe4-4a5f-9d46-9e2712478f98"
"2023-08-20 06:45:00","0","42","0","0","0b3125a1-8a6e-40d1-86c4-640f6e7aa704"
"2023-11-01 06:30:00","0","0","0","0","0b318f6a-633b-4d97-a0c2-75a69100104b"
"2023-06-01 19:00:00","65","141","16","0","0b32789c-97b2-4d13-9337-ab3cc4197ec4"
"2023-05-26 14:30:00","25","51","18","0","0b35d89c-1273-4309-bda1-04478baf3524"
"2023-11-24 17:15:00","85","119","25","166","0b3d8c1a-e3d4-4a6e-a10b-748ed3f115ff"
"2023-06-26 11:15:00","56","0","19","0","0b427925-472f-4192-81de-276e110be5f4"
"2023-09-14 13:30:00","44","67","6","0","0b444629-b55a-4cb6-ae70-ac3690e9c050"
"2023-10-31 17:00:00","95","148","18","0","0b48e779-698e-45a9-a7a3-838aaacc2cc7"
"2023-11-08 07:45:00","41","52","28","0","0b4a28ac-66b9-4bc8-a258-9f5bc1fd8baf"
"2023-09-27 21:00:00","71","78","9","0","0b4c67bb-b18d-4fce-b0e7-6c4378ee152a"
"2023-11-07 13:15:00","61","59","24","0","0b51f794-04fb-4b58-8c38-ab78a385d4f3"
"2023-12-09 17:00:00","70","117","12","0","0b56cc63-5b28-4710-aa5a-a642bb512584"
"2023-04-08 12:00:00","0","121","0","0","0b5c5d13-0779-424f-a115-1fc04719f898"
"2023-11-10 13:30:00","59","107","14","0","0b5f41d2-a33c-449d-a28d-3333cfec1c5e"
"2023-06-03 12:30:00","54","124","18","0","0b5fa9df-ddcb-49e8-93ee-bd1f782d8dde"
"2023-09-23 23:15:00","0","0","0","0","0b61f4dc-7c36-4878-9f51-a48ed24afcff"
"2023-09-14 06:15:00","0","28","6","0","0b624fde-3adf-47b6-b40c-e20915e4cd60"
"2023-10-04 22:15:00","0","0","0","0","0b62ca6b-43a6-48d5-afe2-acc76e810428"
"2023-08-09 11:00:00","0","137","0","0","0b66aef9-a4a1-4ced-b7b4-6e5a2a8c4bdc"
"2023-09-28 18:00:00","85","128","22","0","0b6ce9bc-99d0-4c61-ae81-9bbbc5f9c0b1"
"2023-11-12 00:45:00","0","0","0","0","0b6d4421-5a88-461d-b115-9e203dfe8e1b"
"2023-08-05 07:30:00","0","80","0","0","0b7bf86c-f06c-439b-a60b-f787480c46ed"
"2023-05-24 12:00:00","27","89","5","0","0b88e804-0b7b-472e-a8ec-2d2f34d0c896"
"2023-04-06 19:00:00","79","147","23","0","0b89cdcd-7d07-4027-8eca-8df2c4266e5d"
"2023-10-11 05:00:00","0","0","0","0","0b8b154c-9643-42a9-bb68-70ad09cb40ad"
"2023-04-30 10:15:00","68","108","19","0","0b90e1d5-089a-4eb7-8628-1506f6c884a7"
"2023-11-16 02:00:00","0","0","0","0","0b90f043-fa03-4adc-a50f-5b7fe84dd9ff"
"2023-07-22 20:15:00","0","87","0","0","0b95a605-4972-4da2-9d08-565d8fb0c6b5"
"2023-10-14 09:00:00","49","91","14","0","0b96790c-c367-425b-94c6-7dd48d9fe3b8"
"2023-03-10 14:30:00","68","130","19","0","0b9cfbc2-de6e-4d08-b419-eb2aa1ea7345"
"2023-11-13 22:15:00","0","0","0","0","0b9d969b-085a-414b-9115-d561402807f3"
"2023-05-28 06:30:00","14","18","12","0","0ba19014-318d-4f2c-b1c4-75190ff4df25"
"2023-06-07 07:45:00","35","50","26","0","0ba38b2d-4fad-4949-950d-76da3a4152d5"
"2023-10-15 13:30:00","85","127","20","69","0ba41e2a-1d72-43b4-918a-b459116c3ef3"
"2023-11-18 01:15:00","0","0","0","0","0ba7ae74-e170-42eb-a380-6dd1dd8d5329"
"2023-12-14 07:00:00","10","44","4","0","0badd9a3-c03d-438d-a819-3c5112bcf27f"
"2023-10-23 21:00:00","103","59","27","2","0bb0097c-0eba-4121-a740-b80034e0378e"
"2023-05-08 11:45:00","54","99","18","0","0bbbd330-50c6-4552-ab14-db6105dc0026"
"2023-05-01 11:30:00","0","71","0","0","0bca737d-f230-450e-974e-8fe2b4e08108"
"2023-11-10 19:45:00","120","140","21","181","0bd8156c-c0ec-4019-9647-a080d848d9f8"
"2023-08-17 08:00:00","0","50","0","0","0bd91d34-661d-4ad5-9129-85f52c54c31e"
"2023-04-17 08:15:00","26","31","14","0","0bdd00b5-ced5-45d5-8a1e-1461ee773fc5"
"2023-10-06 11:00:00","46","67","23","0","0be0bae4-4926-4348-9e33-404b070b0153"
"2023-07-15 17:15:00","0","103","0","0","0be89e38-06e1-4cab-8491-7ef9331d1153"
"2023-05-08 14:30:00","34","83","10","0","0becb003-4816-470d-94ce-38e08405ed18"
"2023-09-24 02:00:00","0","0","0","0","0becbe70-9c2e-419b-9231-098a0c8f634b"
"2023-11-25 20:15:00","86","92","17","215","0bf10a28-a77e-438e-8f0b-1e51a65776e1"
"2023-03-16 14:15:00","59","56","24","0","0bf61f7d-78f0-46f4-8c4a-d2c8680ed618"
"2023-08-08 17:15:00","0","150","0","0","0bfbae35-3e81-4f20-b786-5d34b3be1632"
"2023-04-23 06:15:00","10","14","2","0","0bfe5c5e-3678-4002-918b-2a698bad6d98"
"2023-03-09 06:15:00","0","17","6","0","0bfe8b95-f6ba-459a-824a-ba88ae254646"
"2023-07-18 14:00:00","0","147","0","0","0c0016f4-7d61-4fe8-a3ea-b1f3c1f50c7f"
"2023-11-23 23:00:00","0","0","0","0","0c00c5cf-fc12-4507-88e2-75b990c71f24"
"2023-06-13 14:15:00","27","23","24","0","0c026ea0-1b8c-4aad-be0f-917e025de833"
"2023-09-01 15:45:00","43","74","17","0","0c07f7cf-8f10-40a0-b689-b9c8d08235e7"
"2023-07-13 08:15:00","0","58","0","0","0c080ae9-7f69-4744-a7a3-89791d7a6f55"
"2023-05-15 14:15:00","58","102","12","0","0c11e5e2-31b0-438b-8367-f4c2bef58f07"
"2023-03-31 15:30:00","79","88","13","0","0c172f72-db54-46cb-a8ab-6d2533886021"
"2023-09-14 10:30:00","46","46","24","0","0c268e01-3911-479f-84eb-bd281e631399"
"2023-05-06 10:00:00","82","146","21","0","0c28a8f6-a56b-4770-96ba-69ddb33db2d0"
"2023-08-18 07:45:00","0","39","0","0","0c2e8606-f19b-4719-bd1b-cab103bce57f"
"2023-12-16 11:30:00","57","117","23","93","0c2f3fef-332a-4cba-bef5-d4aaff45abf9"
"2023-09-14 09:00:00","42","61","19","0","0c38c461-1725-49a8-8fee-ca100ce9d92e"
"2023-04-22 14:15:00","55","119","18","0","0c417b2c-c855-4a68-bde0-3637a480ddd0"
"2023-04-22 18:00:00","37","72","13","0","0c465d6b-571b-49c9-b04c-c4217c379080"
"2023-11-21 22:30:00","0","0","0","0","0c467c05-6567-4d50-af99-c6a8c10cbf06"
"2023-12-07 14:15:00","44","46","24","0","0c54b27b-bd3b-46bf-8dec-20c596b2973d"
"2023-09-25 17:30:00","98","152","17","0","0c557b48-39b7-4e4e-a50f-39f8c5f28808"
"2023-07-03 10:45:00","0","84","0","0","0c5a04b7-bdfb-4019-80b2-55be8a3e8343"
"2023-10-02 09:00:00","58","74","14","0","0c5a69ee-40f8-4a4e-9bd1-f963be28b0c3"
"2023-04-20 17:00:00","104","162","21","0","0c5e07bb-579b-47dd-ab32-14c5d3ce4ab3"
"2023-09-13 17:15:00","74","144","18","0","0c620bd1-c87f-4468-babc-c6290ef62513"
"2023-10-23 06:15:00","14","23","6","0","0c623394-f6ec-403a-b131-b2b4bb82b536"
"2023-11-14 09:45:00","45","46","16","0","0c62a240-2a9c-41c1-998b-4b3b5f236a85"
"2023-03-21 11:00:00","67","38","18","0","0c62c900-d68e-499a-9bba-2b9681d16cc0"
"2023-08-01 16:30:00","0","152","0","0","0c681121-44b1-4064-8762-5d51afa0c1f4"
"2023-08-08 10:00:00","0","124","0","0","0c6cbf38-f132-42d2-9d28-fcfef855cfbf"
"2023-05-17 10:45:00","62","55","12","0","0c702e3f-b0cc-40d7-b8e0-b3cbbfa34bec"
"2023-04-15 13:00:00","80","140","15","0","0c713c10-70f6-4e55-a3e4-442f972ac7d5"
"2023-09-29 07:15:00","26","32","6","0","0c724537-2a8e-4b72-b7d6-e3f83f9926a3"
"2023-04-12 18:15:00","85","146","17","0","0c7baef3-4348-47f8-8ec1-9988e975f2f6"
"2023-04-07 11:00:00","54","76","10","0","0c801526-259f-4ab3-9da6-cdd848e72563"
"2023-10-30 03:00:00","0","0","0","0","0c801c73-a6b5-48f8-9789-64489d1ebd9f"
"2023-07-23 16:00:00","0","151","0","0","0c866455-732f-43db-a1bd-32979b878de4"
"2023-08-27 16:45:00","0","109","0","0","0c8ec93b-a74c-4aad-8f7d-29dc2caa95b2"
"2023-10-05 15:00:00","42","82","24","0","0c92ff34-81f9-4fc8-b691-5895842bb079"
"2023-11-21 09:15:00","38","35","28","0","0c98dfec-afba-4610-949b-471004dce18b"
"2023-11-02 14:45:00","40","83","24","0","0c98eb50-42a2-4f47-951b-ca09c818599d"
"2023-11-09 10:30:00","35","-1","24","-1","0c9b6a31-b7a9-4b73-96e0-53f58b71381c"
"2023-04-18 12:15:00","32","68","18","0","0ca649ef-7203-4037-99a3-22c4149654d7"
"2023-05-14 21:00:00","66","42","14","0","0ca7c133-0e0e-42a9-aa67-3681fcdd2e0c"
"2023-08-03 15:45:00","0","154","0","0","0cb1616b-d054-4703-8ed5-d595bf7e7ccc"
"2023-07-23 07:15:00","0","47","0","0","0cb9fd31-c490-4c19-bfe5-4dc3a52a36ac"
"2023-12-01 16:45:00","76","127","17","36","0cbc78d5-9012-423a-a284-17921265c1b0"
"2023-09-26 01:45:00","0","0","0","0","0cbdd4ed-cc7a-4e08-8f99-01578ccf7741"
"2023-11-25 01:45:00","0","0","0","0","0cc6dfcb-cc66-4df6-b810-a0baea30d578"
"2023-03-07 18:30:00","109","152","22","15","0cc7c858-9795-4835-a1a7-49af9546d11e"
"2023-06-09 11:30:00","37","145","16","0","0cca6da6-ba28-4811-bb68-936b38b7bdb2"
"2023-10-30 18:00:00","108","160","33","53","0ccabe50-e761-41e6-8c57-2e94ae435250"
"2023-07-12 17:45:00","0","136","0","0","0cce33dc-f5ff-4944-8159-a5349dc883dd"
"2023-07-10 11:30:00","0","83","0","0","0ccf17c6-12a6-45a3-8fd6-a3a038a2b6d9"
"2023-03-30 09:15:00","81","39","37","0","0cd014d6-488e-49a5-b707-a1d6dc247318"
"2023-11-19 00:45:00","0","0","0","0","0cd1db9e-5d15-4736-9b74-98961d81d4f7"
"2023-06-04 16:30:00","61","103","23","0","0cd2ffbf-e99d-46f5-90ab-7b0779788e8b"
"2023-09-24 15:30:00","72","157","26","0","0cd4e291-d303-4ab3-89ad-7723558bc002"
"2023-10-10 20:30:00","118","96","23","2","0cd9a02b-e4f5-45a5-ae30-6522ac8b7f27"
"2023-04-30 15:15:00","41","80","5","0","0cecaa54-84ad-4b95-b778-0e86e02c07e0"
"2023-10-21 01:30:00","0","0","0","2","0cf03659-ecd3-4358-8b34-c216f7818390"
"2023-08-22 16:15:00","0","146","0","0","0cfda1f6-922f-4029-9cf5-136fc085db0a"
"2023-03-19 07:45:00","91","88","33","0","0d04f2e6-c7e7-4beb-9535-66a55b01e4d2"
"2023-11-02 03:00:00","0","0","0","0","0d0666e5-ea9b-4391-bcbd-22193856b980"
"2023-11-25 17:45:00","59","125","30","183","0d075bbd-6423-4677-9192-34272cb8609c"
"2023-06-10 19:15:00","52","89","35","0","0d08edac-fad8-4131-a792-13b9626b0599"
"2023-12-07 05:00:00","0","0","0","0","0d093ff4-e973-43a7-95bd-bf7a9bfbd123"
"2023-12-08 14:00:00","74","121","20","0","0d14aed2-143a-454f-bc9f-5c2108014cc4"
"2023-10-11 21:45:00","3","0","4","0","0d1842a4-280a-4f7e-90fc-23b6ba3ed3e3"
"2023-07-12 07:45:00","0","40","0","0","0d1af39b-2a39-4964-bcaf-e94f82221f6d"
"2023-11-08 03:30:00","0","0","0","0","0d2484bd-acf0-4337-af21-48c6ba0e3c84"
"2023-09-23 01:15:00","0","0","0","0","0d24cef0-9f26-4fa8-b7d4-678f9f181753"
"2023-08-23 07:45:00","0","58","0","0","0d2ac819-f3a6-42d8-9b0c-2e09c820d871"
"2023-08-04 10:45:00","0","140","0","0","0d2c6f87-4463-4330-b5d3-0ce87dad6bc4"
"2023-10-21 18:15:00","97","136","18","268","0d369bd0-9455-40b7-a960-81f46b2dfbde"
"2023-06-30 09:00:00","25","0","10","0","0d3737ff-9b1f-41d1-b3e7-52a94fc5c87b"
"2023-03-28 12:45:00","45","43","25","0","0d3aa378-6baf-40e1-b19b-a82bf9f327b4"
"2023-07-26 18:15:00","0","147","0","0","0d40b037-a94c-4247-b944-25d7a14a92a4"
"2023-12-05 15:30:00","77","135","14","0","0d432852-0b4b-4883-9ead-1f3e372319e7"
"2023-08-20 18:45:00","0","119","0","0","0d461be2-3222-416f-8240-c4909eb8171b"
"2023-06-09 08:15:00","30","32","15","0","0d4eea3a-1c3e-4dc3-99a8-636516fd1d1b"
"2023-12-09 17:15:00","76","106","12","0","0d5032c4-5dfc-48d6-821c-69ee4922660f"
"2023-03-20 13:15:00","53","64","17","0","0d51d55d-09b4-4161-bf0f-4cdeee9a7c26"
"2023-08-11 17:45:00","0","132","0","0","0d527b07-8afc-468e-a948-075fad5626c2"
"2023-07-04 13:45:00","0","115","0","0","0d636b31-4790-4be0-b853-027550d159c0"
"2023-11-22 02:00:00","0","0","0","0","0d72e71e-5bec-43be-9535-d7ef96eae820"
"2023-03-06 20:15:00","110","136","35","42","0d7b978b-bc0d-46fb-ab1a-c33bd0d64a27"
"2023-05-02 11:45:00","0","126","0","0","0d7bbe1c-e7a5-4ef4-800e-166d078972cd"
"2023-07-21 10:00:00","0","42","0","0","0d7bbf91-5ce7-42e9-a144-e3a466cceb58"
"2023-09-22 18:30:00","92","156","14","0","0d7ff052-825d-4b51-b86d-44017ba4d44b"
"2023-06-10 21:15:00","28","33","0","0","0d83fb0f-68d7-4735-b719-a96fd829ce59"
"2023-07-03 19:45:00","0","147","0","0","0d85e978-188a-4972-a88c-839e424d4917"
"2023-06-09 10:45:00","53","151","22","0","0d868d3c-2bb5-4f5a-a96f-3e9a545f48da"
"2023-11-16 13:00:00","42","80","25","0","0d86941d-b869-4435-8616-67f6abed8808"
"2023-11-28 18:45:00","92","152","26","22","0d8bb149-62e3-4e99-9ff1-02ef9af5331c"
"2023-11-01 18:30:00","0","0","0","0","0d8c5045-bec8-4fa7-b73c-0f5979ba342a"
"2023-12-12 14:15:00","45","80","18","0","0d8d1c73-56fe-40a2-8be6-2541b9c0ba9a"
"2023-11-25 19:45:00","85","81","13","193","0d8e2407-ceb0-42fe-8e3d-b227a37e1141"
"2023-12-15 13:45:00","55","89","12","0","0d964a18-e8e5-438c-82a5-9f49f13a655d"
"2023-11-28 05:15:00","0","0","0","0","0d993158-a8fe-4465-bda3-8c0b694ac848"
"2023-07-05 10:00:00","0","116","0","0","0d9c8329-6cc1-4bc2-b1c2-8211e01c2f2e"
"2023-03-10 16:30:00","102","116","17","0","0da16edd-f84c-4e4d-8cb2-d95b7a3598d3"
"2023-11-15 09:45:00","37","80","17","0","0da1c9b1-b117-4c8e-8da0-6c048e1b6bcf"
"2023-11-13 20:15:00","111","111","39","46","0da2742c-380a-4e90-b671-b9e5ef1089db"
"2023-10-27 15:45:00","65","103","16","0","0dadc3e5-788a-472c-bc03-186f1c380116"
"2023-08-10 06:30:00","0","29","0","0","0db0ae61-e67d-454a-b284-731ce6c0ade3"
"2023-08-26 15:00:00","0","110","0","0","0dbdf878-87b0-4bce-87ec-1510bf6d698a"
"2023-03-16 19:00:00","111","151","23","44","0dbe08dd-d8ff-4251-8177-bbe4c6c30500"
"2023-05-16 06:45:00","48","52","11","0","0dbf7f8e-26e8-4960-b05d-c98016eca059"
"2023-11-12 14:45:00","119","163","18","116","0dc31aeb-69ab-4db3-8c1d-ccf9ed11ff4c"
"2023-10-22 11:30:00","71","152","35","70","0dc476c6-5f35-4b9e-8bdb-a218ded66dda"
"2023-03-24 16:15:00","94","148","29","0","0dd3382f-a0a4-4dda-8b9c-c74afc07c753"
"2023-11-24 08:00:00","33","43","17","0","0dd502d4-3fcf-47d9-9d23-ea4a7fc2d1fa"
"2023-10-25 21:15:00","57","55","14","0","0dd94a3b-957d-4684-955d-a5afdafda7a8"
"2023-09-13 14:45:00","46","20","1","0","0ddc530a-7668-4a16-889c-3bb28e69254b"
"2023-04-22 20:45:00","80","54","13","0","0ddc7bc4-2f99-4c2d-807c-4fb212ce47cc"
"2023-11-04 17:00:00","78","147","16","69","0de21f0b-1343-4879-9b8e-2a0824c93a14"
"2023-12-03 07:15:00","47","37","15","0","0de2e692-9d21-4e24-a4ec-985c7f57ee17"
"2023-03-15 21:30:00","49","27","18","0","0de4ab99-6f30-497a-b41d-61ced45c826a"
"2023-11-07 22:00:00","0","0","0","0","0deda03c-f089-40ee-9873-333e12a3ec9c"
"2023-07-11 19:15:00","0","145","0","0","0df4718e-5fbb-42ed-9f9f-37a542492fbb"
"2023-11-01 07:30:00","0","0","0","0","0df55339-be02-492f-a434-bd659673aa7f"
"2023-11-19 22:30:00","0","0","0","0","0dfa50bb-a963-4515-8169-c343b0881d0d"
"2023-11-06 16:15:00","100","141","28","0","0dfe31ba-6e3b-42dc-a86b-c622f5d01060"
"2023-09-27 19:45:00","101","140","26","0","0e0085c5-58f6-41a7-94ba-2d8ef1fb5481"
"2023-11-06 13:00:00","42","99","0","0","0e05c4ed-b566-4e33-950c-76f50101052a"
"2023-11-15 16:45:00","89","153","19","28","0e07618c-a084-46ef-9e33-ea68a52bd472"
"2023-11-03 07:00:00","46","50","9","0","0e089f06-3411-41b8-950d-9cbe722ad829"
"2023-12-11 12:00:00","43","52","7","0","0e0ef1b6-513a-4b12-9bc2-78d2a8d1a1f4"
"2023-09-23 16:00:00","59","124","45","0","0e12a6ad-550c-4a25-aebd-aaafccda1ca0"
"2023-05-08 12:45:00","42","63","8","0","0e17b897-e515-4d3b-ae75-7d39ea49585a"
"2023-10-02 09:45:00","29","72","19","0","0e187a06-1fdd-4d0e-a390-65bed1450339"
"2023-08-13 06:15:00","0","23","0","0","0e1c53bc-dc50-4337-9835-6afe283967ff"
"2023-08-25 14:15:00","0","84","0","0","0e1e83ea-7aa8-4a8b-b6ab-a592834f19ec"
"2023-07-07 14:00:00","0","73","0","0","0e2030c8-cc9f-4310-8dc1-d764c6e73c5b"
"2023-12-02 04:30:00","0","0","0","0","0e2094da-592c-48e6-beaa-e7ad10143307"
"2023-12-02 17:30:00","68","97","27","0","0e21b47b-7a60-4481-ba93-746525a1414f"
"2023-08-12 10:45:00","0","106","0","0","0e267c80-ac78-4980-a7c8-63606f5b304e"
"2023-10-23 17:45:00","118","166","37","53","0e2b413a-1310-45aa-b9e1-bd3d015a19b6"
"2023-06-30 10:00:00","56","0","20","0","0e2b8731-c563-438c-aa94-a4acdd863342"
"2023-03-28 19:15:00","110","152","21","47","0e2bc7c6-da12-4289-a86b-8885bb919885"
"2023-05-14 12:30:00","68","114","13","0","0e2bd08a-43a8-4239-b6dc-d3215c721507"
"2023-10-19 22:15:00","0","0","0","0","0e2f33fa-4cd2-4dac-8d49-4e6af8b47840"
"2023-12-15 09:15:00","42","28","31","0","0e30ee52-4bd1-4fdf-befc-b4b4a0691ee7"
"2023-10-23 22:45:00","0","0","0","0","0e31c178-c945-4569-9223-a98b0dfc1fb4"
"2023-10-26 10:45:00","61","47","24","0","0e31ff07-71c4-4bad-8686-f4d19ca4bcf9"
"2023-05-23 14:45:00","44","70","1","0","0e328c08-0adb-4141-b896-e1e2b6075226"
"2023-12-15 11:30:00","43","49","15","0","0e39f769-a21f-4059-9bea-a83885c5c05f"
"2023-05-11 14:30:00","43","88","26","0","0e3bd34e-a83c-4255-a102-3ecf33054d29"
"2023-11-08 07:15:00","39","66","15","0","0e3c0c12-bca5-4fd6-bb56-c73aeb13c8a9"
"2023-05-04 10:45:00","38","56","24","0","0e465206-b581-47bb-9d53-3ac94784d6c1"
"2023-03-16 18:30:00","122","152","23","0","0e4ab68e-ee93-42ce-8e72-18672d6c8338"
"2023-03-31 16:15:00","88","144","28","0","0e4ba668-91d7-4811-9165-6218b5625728"
"2023-11-09 23:30:00","0","0","0","0","0e582a62-a9f3-45ba-8ca3-dec01f73f04a"
"2023-12-14 01:30:00","0","0","0","0","0e5831d8-c6d9-420c-a7cc-8eafdfee20c3"
"2023-07-26 17:45:00","0","143","0","0","0e5b9641-ec96-4c24-9286-587a876161f4"
"2023-03-27 08:45:00","46","89","21","0","0e6353eb-933c-4320-b0f4-fd6f6fa5fa96"
"2023-06-07 17:00:00","82","135","22","0","0e6de86f-d01e-4f46-9642-4d88a200a3de"
"2023-04-05 06:30:00","38","34","0","0","0e6fa7a0-7d00-4e04-8066-6e1956b3f5ad"
"2023-05-06 16:30:00","43","70","27","0","0e758a15-e14f-4815-9c2c-df572c402616"
"2023-12-04 18:15:00","96","135","17","29","0e75cd1e-caa1-4f6e-8380-ddf53fb37c65"
"2023-10-21 15:45:00","61","106","19","159","0e796bfe-72e0-4af1-a796-0ab1723b5efd"
"2023-05-17 08:30:00","47","47","23","0","0e7fb2d5-08ed-410f-b376-049f68025840"
"2023-11-01 04:45:00","0","0","0","0","0e811688-53a2-4401-aa04-04324101c61a"
"2023-03-12 21:30:00","51","40","5","0","0e82e790-8c15-4911-918e-20a0650c93e8"
"2023-11-30 07:45:00","63","30","20","0","0e83ad04-1ccb-41f2-b527-808b9d447df1"
"2023-10-19 09:00:00","55","57","18","0","0e898b51-55c4-4b83-b853-2fb5e244b535"
"2023-11-06 01:30:00","0","0","0","0","0e93e007-5f29-4830-9da0-896dd1df1bef"
"2023-05-16 16:45:00","97","110","16","0","0e9428f1-f39e-45b0-94de-976ad46fb2d5"
"2023-10-21 23:00:00","0","0","0","0","0e949364-2aab-4732-8515-a9cae834952f"
"2023-12-15 00:30:00","0","0","0","0","0e955374-0dc1-4b01-a268-d7d8da42f192"
